Priority,Business Name,Type,phone_number,Rating,Reviews,Address,Maps Link,Website,Status,Roles Needed,Headcount,Next Follow-up,Notes
Corporate office,"Agilent Technologies - Gurugram, India",wholesaler,+911244863000,4.5,90,"Technology Park, CP-11, Sector 8, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=9281061918758228972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.agilent.com/en,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Prism Infoways Private Limited,service,+919813273380,4.9,14,"Plot No. CP 09, Sector 8, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=10385513161113875961&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://prisminfoways.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,WinTech Wings,,+919582508037,5,21,"IMT MANESAR, Sector 2, Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=6697845867999222069&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.wintechwings.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,DIRACERP Solution Pvt.Ltd.,,+918077032513,4.3,54,"Eros Corporate Park, 712-713, Sector 2, IMT Manesar, Gurugram, Haryana 122050, India",https://maps.google.com/?cid=6284353495109497704&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.diracerp.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,SipnoTech - Software Development Company,service,+917013003526,5,1,"1012, Eros Corporate Park, Sector 2, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=16719161241318576814&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,HashStudioz Technologies - IoT Development Company,,+919500069296,5,5,"273, Sector 8, IMT Manesar, Gurugram, Haryana 122503, India",https://maps.google.com/?cid=2520827839490854792&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hashstudioz.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,DEVESAM TECHNOLOGIES,service,+918920074347,5,13,"House No. 1008, Computer Gali, near NSG Camp, Sector 1B, Manesar, Gurugram, Haryana 122051, India",https://maps.google.com/?cid=12649280633924841188&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://devesam.in/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,VVDN Mechanical Technologies Pvt Ltd,manufacturer,+918930052345,4.4,90,"M6, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=6167803330327062885&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.vvdntech.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Pi Tech Automation and Software Solutions,manufacturer,+919312774178,5,6,"628, 6th Floor, Eros Corporate Park, Sector 2, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=10469627225285705819&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.pitechautomation.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Incitegravity Pvt Ltd,service,+918290090611,4.5,13,"1023-1024, 10th Floor, Eros Corporate Park, plaza, Sector 2, Imt Manesar, Sector 2, Manesar, Gurugram, Haryana 122050, India",https://maps.google.com/?cid=16690909318128629699&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://incitegravity.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Lookover,,+918077032513,5,13,"Eros Corporate Park, 712-713, Sector 2, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=14641470571435642369&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lookover.co.in/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,JUTECH EDUCATION PRIVATE LIMITED,university,+919205922608,4.9,283,"VILLAGE BANS GAON, near SHIV MANDIR, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=4608231751864307382&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Kaynes Technology,manufacturer,+911244370261,4,78,"Plot No :58, Sector 6, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=12912678036958305248&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,ZMQ Technologies Pvt Ltd,,+919810728148,3.9,9,"9WG8+2R9, Sector 7, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=16676263827164408714&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,KR AUTOMATION COMPUTER TRAINING CENTER,,+917840000395,5,737,"ADDRESS MAIN BUS STAND, FIRST FLOOR, 9W3P+JRR JANTA HOSPITAL, bus stand, manesar, Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=8538821294023745858&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Spinks Softech Pvt Ltd,car_repair,+919210626626,4.5,91,"Plot No 177, Sector 4, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=17267950787196208494&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.spinkssoftech.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Exl Infotech,service,+919034438894,5,7,"DSB 267 2ND Floor, Green Square Market, opposite Aggarsain Bhawan, Bhamashah Nagar, Hisar, Haryana 125001, India",https://maps.google.com/?cid=15120657716603273870&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://exlinfotech.in/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,DAGAR IT WORLD,,+919311781476,4.9,119,"Manesar, Khoh, Gurugram, Haryana 122051, India",https://maps.google.com/?cid=12124122709953477078&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://dagar-it-world.grexa.site/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Authentic Engineers,manufacturer,+911244222790,4.4,79,"Plot No. 341, Sector 7, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=5324122869808925228&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://authentic.co.in/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,AGNGRP IT SERVICES PVT. LTD.,service,+917056701806,4.7,17,"Plot no. 31, sec 87, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=4276354600565604671&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,A2Z Control India,electronics_store,+919250636375,4.8,388,"Shop No. 45G, Ground Floor, Amarpali, Sector 2, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=16434302997810067711&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.instagram.com/a2zcontrol?igsh=MWhrYnpncjI3dzl3cA==,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Mark & Space,,+911242291935,4.6,5,"Plot No. 73, Sector 4, IMT Manesar, Sector 4, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=7386221596560210619&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://marknspace.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,GX INDIA PVT. LTD.,manufacturer,+912269408042,4.5,24,"594, Sector 8 Rd, Sector 8, IMT Manesar, Gurugram, Haryana 122503, India",https://maps.google.com/?cid=3521330228970143551&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.gxgroup.eu/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Communications Test Design India Pvt Ltd,electronics_store,+911244748700,4.3,222,"Plot no 15, Sector 6, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=16099314088571623517&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.ctdi.in/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Duncan Technology Pvt. ltd.,service,+919555555546,4.2,26,"G-6, Amrapali Corporate Hub Sec-2, Near Eros Tower, Sector 2, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=6947558433378514859&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,FANUC India Private Limited,manufacturer,+911244034393,4.6,47,"#401, Sector 8, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=4262736641688032848&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.fanucindia.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,ZapeCode,service,+919306415791,4.7,80,"Main market, near gobind dhaba, sector 15, Defence Colony, Hisar, Haryana 125001, India",https://maps.google.com/?cid=9961940787714806601&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://zapecode.in/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Ezulix Software - AI-Powered Mobile App & Software Development Company,service,+919266730535,4.7,31,"Magnum Global Park, 1701A, Sector 58, Gurugram, Haryana 122011, India",https://maps.google.com/?cid=9295660159638680894&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://ezulix.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Hcl,store,+911244282199,4.1,12,"Hcl Technologies 4, CP3, Sector 8, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=2288247659329008373&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Hi-Tech International,,+911244100602,4,19,"9W9F+PGC, Sector 5, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=14638350772248429933&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Premas Biotech Pvt Ltd,,+911244546600,4.6,67,"Plot 77, Sector 4, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=15506519617258798614&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.premasbiotech.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Yugasa Software Labs,,+918800522257,4.3,105,"Yugasa Software Labs, 9th Floor, Tower-B, UNITECH CYBER PARK, Durga Colony, Sector 39, Gurugram, Haryana 122003, India",https://maps.google.com/?cid=10229909711925557123&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.yugasa.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Jastech Systems Pvt Ltd,service,+911244030844,4.1,17,"Plot No.481, Sector 8, IMT Manesar, Gurugram, Haryana 122503, India",https://maps.google.com/?cid=12322290038799026772&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://jastech.net/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Elite Computer Center,,+918700072881,4.9,177,"Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=18345927253976524486&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,e Yantrik,consultant,+919711556664,5,2,"plot no 85, Sector 7, Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=464175022859813456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.eyantrik.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Interact By Geeken,manufacturer,+919205686266,4.6,11,"Plot no. 161, Sector 5, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=15232993182632751373&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://interactbygeeken.in/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Ensto India Private Limited,manufacturer,+911244974242,4.6,20,"24 & 241, Sector 6, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=14789113654706977348&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.ensto.com/in,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,PRINTSENTRE,service,+919810166022,4.9,967,"Unit No 13, Ground Floor, Eros Corporate Park, Sector 2, IMT Manesar, Gurugram, Haryana 122049, India",https://maps.google.com/?cid=2200399113021477434&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://printsentre.in/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,PK Info Solutions,manufacturer,+918278123158,4.1,26,"Shop No.15, First Floor, NH-08, opp. Samrat Sweets, Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=15975607833119259388&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://pkinfosolutions.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Website and Mobile App Development,service,+917014296654,4,40,"Sector 1, NH-8, IMT CHOWK, Sector 1, Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=15672538320595312790&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://wa.me/919911777467,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Solutions Documentation Services,store,+919810166022,4,4,"Plot number 253, Sector 8, IMT Manesar, Gurugram, Haryana 122050, India",https://maps.google.com/?cid=9102953234615027329&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.solutionsdocs.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Software company,Apache Labs Pvt Ltd,manufacturer,+911244245175,4.3,8,"Plot.no.126,1st floor,sector 6,IMT manesar, Sector 6, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=12393017629045251665&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,Ever consultancy(CA Firm),consultant,+918527739728,5,26,"PLOT NO. 46/A, SECTOR-7, BANS GOAN, ROAD, Bhangrola, IMT Manesar, Gurugram, Haryana 122505, India",https://maps.google.com/?cid=9498676434273324921&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://everconsultancy.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,Talent Sapphire Pvt.Ltd.,,+917027091551,4.9,2819,"IMT Manesar, Opp: Prakash Hospital, beside LS Greentech, Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=16688361702341447867&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.talentsapphire.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,"Bow Fathom: Design Development and Prototyping Services, Industrial grade 3D printing",service,+917338755409,4.6,127,"707, Eros Corporate Park, Sector 2, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=1744407900812064854&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,Deepti Arora & Co.,consultant,+917827261120,5,41,"811 BLOCK A-3, SIDCO ARAVALI APARTMENTS, GH-1, Sector 1, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=3398567379260196276&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://cadeeptiarora.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,BLACKTIE ECOM PRIVATE LIMITED,,+917353982196,4.9,33,"545/8, Sector 8 Rd, Sector 8, IMT Manesar, Gurugram, Haryana 122503, India",https://maps.google.com/?cid=12713034301168197635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://blacktieecom.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,Global Precision Pvt. Ltd.,service,+919911572543,4.3,19,"Plot No.134, Sector 5, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=18383851643783651034&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://globalprecision.in/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,Vats Ravinder & Co.,consultant,+918447200903,4.9,27,"Unit No. 145, First Floor, Eros Corporate Park, Sector 2, IMT Manesar, Gurugram, Haryana 122050, India",https://maps.google.com/?cid=8801484789573068860&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,The RR Group,manufacturer,+919667991730,3.2,11,"plot no 530, 8, Sector 8 Rd, Sector 8, IMT Manesar, Gurugram, Haryana 122503, India",https://maps.google.com/?cid=4258964135542373880&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://therrgroup.in/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,SGS India - Manesar,,+911246787600,4.2,350,"Plot No. 21, Sector 3, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=6967748678109406657&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.sgs.com/en-in/?utm_source=googlemybusiness&utm_medium=Referral_GMB&utm_campaign=SGSIN37,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,RIOT Ecommerce Solutions LLP,,+919910069513,5,23,"Office No. 1129, Eros Corporate Park, Sector 2, IMT Manesar, Gurugram, Haryana 122051, India",https://maps.google.com/?cid=11090887580042501578&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.riotecommercesolutions.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,Galaxy Offset (Manesar),manufacturer,+911244146061,4,76,"184-185, Sector 8, IMT Manesar, Gurugram, Haryana 122503, India",https://maps.google.com/?cid=1712412102894089609&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://galaxyoffset.in/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,SONU & ASSOCIATES,consultant,+919953330788,5,41,"Unit 515, Eros Corporate Park, Sector 2, IMT Manesar, MANESAR, Gurugram, Haryana 122050, India",https://maps.google.com/?cid=12784947116065360961&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://ca-sonu-yadav-web.lovable.app/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,Kumar Printers Private Limited,manufacturer,+911242896300,4.1,159,"Sector 5, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=5562277431354068927&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.kumarprinters.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,BENZ Packaging Solutions (P) Ltd.,manufacturer,+911244184896,4.6,21,"83, Sector 5, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=1434855401769717367&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.benz-packaging.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,Ascentech Aero Pvt Ltd,transportation_service,+911244789290,4.2,26,"Plot No 44 122050, Sector 6, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=17620351301964882655&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,Vbros Auto Pvt Ltd.,manufacturer,+911244375923,4.6,40,"Plot No. 1D, Sector 6, IMT Manesar, Gurugram, Haryana 122050, India",https://maps.google.com/?cid=15439311690856193460&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,Bisni Sourcing India Pvt. Ltd.,service,+919983799078,4.8,11,"Cyberwalk, Sector 8, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=4839000995141525258&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,Maxim SMT Technologies Pvt. Ltd.,manufacturer,+911244354974,4.3,40,"78 A, Sector 5, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=12767561678731056426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.maximsmt.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,TEX LINKS,corporate_office,+919810244102,4.6,28,"Plot No. 348, Sector 8, IMT Manesar, Gurugram, Haryana 122503, India",https://maps.google.com/?cid=496854302321784871&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://texlinks.in/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,New Era Industrial Services Pvt.Ltd.,employment_agency,+911242291709,3.2,6,"Room No. 01, Plot No. 485, Sector 1, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=8204828432499611395&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,Praans Consultech,consultant,+919050576838,4.8,33,"CP-9, Sector 8, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=12406896908682813367&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://praansconsultech.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,DEV ENGG WORKS,service,+917838885571,4.7,30,"Plot no. 179, Sector 7, IMT Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=16187281219105305918&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,Proficient Consultancy (Taxation & Legal Firm),consultant,+919999095181,5,2,"Shop No 7, First Floor, NH 48, near Bajaj Showroom, Manesar, Gurugram, Haryana 122052, India",https://maps.google.com/?cid=4096250768533394259&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,Machino Plastic Ltd manesar,supplier,+911244206403,4.1,256,"Plot No -128-129 ,Sector -8 IMT Manesar, opposite Niffco Pvt. Ltd, Sector 8, Manesar, Gurugram, Haryana 122503, India",https://maps.google.com/?cid=11081975617676084815&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://machino.com/,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
Business services company,Sure Secure Industries,manufacturer,+919582849260,4.8,42,"Plot No 145, Sector 5, IMT Manesar, Gurugram, Haryana 122050, India",https://maps.google.com/?cid=6161078510274509201&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://suresecureindustries.com/?utm_source=gmb&utm_medium=referral,New,"Receptionist, Office Assistant, Housekeeping, Security Guard",,,
