name,primary_type,all_types,phone,website,address,rating,reviews,status,maps_url,place_id
Raju,housing_complex,housing_complex|point_of_interest|service|establishment,,,"F3FP+57Q, Shri Ganesh Mandir Marg, A Block, Chakkarpur, Gurugram, Haryana 122002, India",3,2,OPERATIONAL,https://maps.google.com/?cid=13330347132124906957&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJdb8RJgAZDTkRzcXz5hbo_rg
Rahul General Store,general_store,general_store|food_store|store|food|point_of_interest|establishment,092057 04805,,"Shop No.831, Sector. 28 Chakkarpur Market, near Yadav Chawpal, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,1,OPERATIONAL,https://maps.google.com/?cid=11490796408417966901&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJS7414cMZDTkRNVsW3nOCd58
Ayaan Malik Tailor,tailor,tailor|point_of_interest|service|establishment,088002 78780,,"shop No 831, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=16754557932085434947&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJl3BNpUcZDTkRQ9qndqslhOg
Sunny Chauhan home,apartment_building,apartment_building|point_of_interest|service|establishment,,,"849, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,2,OPERATIONAL,https://maps.google.com/?cid=1767432031206207330&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJb9zRYwAZDTkRYm-xcBEuhxg
Khana khazana dhaba,vegetarian_restaurant,vegetarian_restaurant|restaurant|food|point_of_interest|establishment,080570 79836,,"832, Shri Ganesh Mandir Marg, A Block, Chakkarpur, Gurugram, Haryana 122002, India",5,3,OPERATIONAL,https://maps.google.com/?cid=1725062068626703743&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJMQHhBwAZDTkRf8X-x8-m8Bc
Restore Physiotherapy home visit services,physiotherapist,physiotherapist|health|point_of_interest|establishment,093194 94376,,"Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,7,OPERATIONAL,https://maps.google.com/?cid=16382122575253121837&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJVdL-DPcZDTkRLavenK_9WOM
A.k Sujit General Store,general_store,general_store|food_store|store|food|point_of_interest|establishment,099903 10134,,"near Number Dar House, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,2,OPERATIONAL,https://maps.google.com/?cid=18169304703913951305&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ1daqhigZDTkRSQCg9FxWJvw
Psychologist,doctor,doctor|health|point_of_interest|establishment,,,"69, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=2479439157552545113&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJsYWiFmYZDTkRWf0c9Ma8aCI
Antrasha Guitar & Vocal Classes,school,bar|live_music_venue|event_venue|school|educational_institution|point_of_interest|service|establishment,070113 31148,,"834, near yadav chopal, behind Sahara Mall, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",4.2,14,OPERATIONAL,https://maps.google.com/?cid=5082730287867939191&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJv6I89IUZDTkRd8l8cUR8iUY
GKB Production,store,store|school|educational_institution|point_of_interest|service|establishment,070113 31148,,"834 B, 2nd Floor, near Yadav chopal, behind MG Road, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",4.9,34,OPERATIONAL,https://maps.google.com/?cid=8006164773989060951&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJJ_Gy5b0ZDTkRVxHdhnGcG28
Score,store,store|point_of_interest|establishment,,,"Block 28, Sector 28, Himmatpuri, Trilokpuri, Gurugram, Delhi 122002, India",5,2,CLOSED_TEMPORARILY,https://maps.google.com/?cid=10639658016926036795&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ-9IKNQAZDTkRO3ODVpiop5M
Ajay Singh,grocery_store,grocery_store|food_store|store|food|point_of_interest|establishment,099993 84169,,"F3FP+G8W, NH 48, near numberdar house, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",4.8,4,OPERATIONAL,https://maps.google.com/?cid=3906367493295308800&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJl1w7UCcZDTkRAAAA0Ik0NjY
Rb Cleaning Solution,point_of_interest,point_of_interest|establishment,,,"Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",2,1,OPERATIONAL,https://maps.google.com/?cid=6300927990908642694&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ7XLzqtgYDTkRhuVsvZ9kcVc
Yadav driver assist,parking_lot,parking_lot|parking|point_of_interest|transportation_service|service|establishment,,,"1437MG ROAD MARUTI BIHAR, A Block, DLF Phase 1, Gurugram, Haryana 122002, India",5,4,OPERATIONAL,https://maps.google.com/?cid=14784060068714920239&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJw2UsAgAZDTkRLznKnU2IK80
Anayas house,apartment_building,apartment_building|point_of_interest|service|establishment,,,"House no 688, cental park, A Block, Chakkarpur, Gurugram, Haryana 122002, India",5,1,OPERATIONAL,https://maps.google.com/?cid=14679705926365115244&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ0_XKYAAZDTkRbHMwfMPKuMs
Singh Car Key Point,hardware_store,hardware_store|building_materials_store|store|point_of_interest|establishment,088510 46324,,"A Block, DLF Phase 1, Sarhol, Gurugram, Haryana 122002, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=3289207364555544056&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJJS26d_IZDTkR-JXuzKucpS0
"PetStrong Premium Nutrition - Dog Food, Cat Food, Pet Supplements",store,pet_store|pet_care|store|point_of_interest|establishment,,https://petstrong.in/,"DEUS CANUM PRIVATE LIMITED, Second Floor, Shop No 230, Mega Mall, A Block, DLF Phase 1, Gurugram, Haryana 122002, India",4.8,17,OPERATIONAL,https://maps.google.com/?cid=1285433288815512399&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJh6MgK8wZDTkRT4tPAsTG1hE
UK International Pest Control,service,point_of_interest|service|establishment,091932 58577,http://ukinternationalpestcontrol.in/,"Shop 10, Main Market Sikanderpur, Metro Station, near Sikanderpur, A Block, DLF Phase 1, Gurugram, Haryana 122002, India",5,4,OPERATIONAL,https://maps.google.com/?cid=2530657350836591086&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJeXEtdtgYDTkR7pnY3HOzHiM
Muskan Danto Ka Aspatal,dental_clinic,dental_clinic|medical_clinic|health|point_of_interest|establishment,092509 08344,,"Gurugram, Shop No. 1, Jyoti Market, Shani Durga Mandir Chakkarpur, A Block, Chakkarpur, Sector 28, Gurugram Delhi, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=5014377171958796987&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJeXEtdtgYDTkRu5JueHillkU
Danto Ka Clinic,dental_clinic,dental_clinic|medical_clinic|health|point_of_interest|establishment,089201 65597,,"Gurugram, House No. 143, Shop No. 2, Near Haim Gold School, A Block, Chakkarpur, Sector 28, Gurugram Delhi, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=388197999714269929&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJeXEtdtgYDTkR6Xp8IwYoYwU
Juneja’s,apartment_building,apartment_building|point_of_interest|service|establishment,,,"49, A Block, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=1096933916498391021&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJUyZFkv8ZDTkR7e_20pUXOQ8
Dr. Sunil Sekhri,medical_clinic,medical_clinic|doctor|health|point_of_interest|establishment,098107 02715,https://www.eka.care/doctor/sunil-sekhri,"B 302, The IVY, A Block, Sushant Lok Phase I, Gurugram, Haryana 122002, India",3.4,27,OPERATIONAL,https://maps.google.com/?cid=6973562495236398002&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJUe4Kr5r9DDkRsluNUyQSx2A
Shankar,service,point_of_interest|service|establishment,,,"229, Golf Crse Rd, A Block, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=10388358323760932217&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJN2hf8o0ZDTkReSU-B9vcKpA
Rakhi Devi Shop,grocery_store,grocery_store|food_store|store|food|point_of_interest|establishment,093197 71963,,"Rakhi Devi Shop, Ambedkar Colony, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=16169535734979307196&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ0RFNYJ4ZDTkRvCZtwhS7ZeA
Vortex Holdings,service,point_of_interest|service|establishment,099992 21963,,"Metro Station, Plot no - 359, near DLF Phase - 1, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=10069235323710988362&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJdRCdrv4ZDTkRSuCbhS0cvYs
The tasty Tiffin,food_court,food_court|food|point_of_interest|establishment,,,"The Tasty Tiffin, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,3,OPERATIONAL,https://maps.google.com/?cid=14633938566561241006&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJiay5jqkfDTkRrpfFpJcxFss
MAA AMBEY STATIONARY & Gift corner,store,store|point_of_interest|establishment,082105 03338,,"H.no 227, banke bihari complex, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,3,OPERATIONAL,https://maps.google.com/?cid=1178136377473101093&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJkb340ggZDTkRJe0_FMuUWRA
उतराखण्ड श्री महाकाली केक व पेस्ट्री शॉप,point_of_interest,point_of_interest|establishment,098914 26620,,"218, Rao Balbir Singh Marg, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=13100109171762349807&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJgXZdedgYDTkR70a7ZeLvzLU
Aman & Amal Cosmetic,cosmetics_store,cosmetics_store|store|point_of_interest|establishment,072918 07749,,"House No. 216 Shop No. 11, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,2,OPERATIONAL,https://maps.google.com/?cid=16038569212682654782&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJnSFAaP4ZDTkRPlR3E7lxlN4
Pawan enterprises,hotel,hotel|lodging|point_of_interest|establishment,088821 66078,,"gaon, opposite Kunal complex, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=8868984596627358305&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJtZClkXcZDTkRYYJiMID2FHs
Sachita Clinic,medical_clinic,medical_clinic|health|point_of_interest|establishment,080103 35593,,"Shop No. 10, Sector. 28 Chakkarpur Jain Market Gurugram Haryana, Jain Market, Gurugram, NCR, Sector 28, Chakkarpur, Region, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=5515473372983699379&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJLzRPedgYDTkRs6fRfM_likw
Yash tower,apartment_building,apartment_building|point_of_interest|service|establishment,,,"Yash tower, shree krishna colony, Plot no.10, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,1,OPERATIONAL,https://maps.google.com/?cid=6191917165306548128&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJzXhEewAZDTkRoI-9DNsb7lU
Shri Balaji Medical Store,pharmacy,pharmacy|store|health|point_of_interest|establishment,094681 07003,,"Shree laxmi Narayan Medicos, Bihari market, Sector 28, Chakkarpur, Gurugram, Haryana 122009, India",5,1,OPERATIONAL,https://maps.google.com/?cid=11016544204402112841&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJqVyJ3fkZDTkRSbnG85Wg4pg
Shree Laxmi Narayan Clinic,medical_clinic,medical_clinic|health|point_of_interest|establishment,084475 23584,,"Shop No. 1, Ambedkar Chowk, Krishna Market Rd, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=5219728882198394357&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJC_h_cNgYDTkR9TVIV8MzcEg
