name,primary_type,all_types,phone,website,address,rating,reviews,status,maps_url,place_id
India Accelerator | IA Spaces - Coworking Space,coworking_space,coworking_space|point_of_interest|establishment,094580 07071,https://iaspaces.co/,"7th floor, Imperia Mindspace, Golf Course Extension Road, Sector 62, Gurugram, Haryana 122098, India",5,10,OPERATIONAL,https://maps.google.com/?cid=9351975418626904886&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJIRoDRBUjDTkRNhNxJxjkyIE
Febricetion,manufacturer,manufacturer|point_of_interest|establishment,088590 44004,,"old anpurnuma dhaba, Maidawas Rd, Sector 63, Gurugram, Haryana 122098, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=10867586445931775864&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJfQoW-WcjDTkReAedK0ts0ZY
Kundan glass house,building_materials_store,building_materials_store|store|manufacturer|point_of_interest|establishment,095255 76560,,"Dada hari singh market, Maidawas Rd, maidawdas, Sector 63, Gurugram, Haryana 122098, India",5,6,OPERATIONAL,https://maps.google.com/?cid=6932401457912722732&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJEXauwSwjDTkRLLVJg2XWNGA
Shashwat Rto Consultants,consultant,consultant|service|point_of_interest|establishment,083685 17535,,"Shop No 18, St 1, near Heritage One, Sector 62, Gurugram, Haryana 122101, India",4.9,102,OPERATIONAL,https://maps.google.com/?cid=16193116303534410543&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJrUEyaOWlyy4RL0vBtnuBueA
The Chai Coffee Life,cafe,cafe|food|point_of_interest|establishment,,https://www.thechaicoffeelife.com/,"G-13, Imperia Mindspace, Sector 62, Gurugram, Haryana 122098, India",4.9,29,CLOSED_TEMPORARILY,https://maps.google.com/?cid=9588599239906164406&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJp8EIzTsjDTkRtv4vxDSMEYU
Time Residency - Entry Gate,apartment_building,apartment_building|service|point_of_interest|establishment,,,"C32Q+HX6, Sector 63, Gurugram, Haryana 122098, India",4.2,6,OPERATIONAL,https://maps.google.com/?cid=14214230577545036625&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ8cbzUFkjDTkRUUMRamYXQ8U
Kunal building material supplier,store,store|point_of_interest|establishment,,,"Heritage One, Sector 62, Gurugram, Haryana 122098, India",5,3,OPERATIONAL,https://maps.google.com/?cid=15464293369156542916&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJkQjbEgAjDTkRxCEBy-I0nNY
Leafytales Farm,furniture_store,furniture_store|home_improvement_store|home_goods_store|store|point_of_interest|establishment,093193 10579,,"Leafytales Farm, Adjacent to Heritage One Society, Sector 62, Gurugram, Haryana 122098, India",3.3,22,CLOSED_TEMPORARILY,https://maps.google.com/?cid=8360608452581440484&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJZ5Y_absjDTkR5Ls-WhfZBnQ
Tata Play Fiber - Sector 62,service,service|point_of_interest|establishment,0612 415 7490,https://wifi-connections.tataplayfiber.com/tata-play-fiber/new-delhi/Vivek-Vihar/tata-play-fiber-in-Vivek-Vihar-new-delhi--7Qj9rX/home,"Maidawas Rd, nearby Leafytales Farm, Sector 62, Gurugram, Haryana 122098, India",5,5,OPERATIONAL,https://maps.google.com/?cid=14336099539136486213&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJpx2CQNMjDTkRRRvfLpMO9MY
Avon vegetable and fruits shop,grocery_store,grocery_store|food_store|store|food|point_of_interest|establishment,,,"Heritage One, Tower-A, Sector 62, Gurugram, Haryana 122098, India",3.7,14,OPERATIONAL,https://maps.google.com/?cid=572952585522428653&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJP1CmPMYjDTkR7bo0RVeJ8wc
A,apartment_building,apartment_building|service|point_of_interest|establishment,,,"TOWER-A, Time Residency, A 1502, Sector 63, Gurugram, Haryana 122098, India",5,1,OPERATIONAL,https://maps.google.com/?cid=317852523409733171&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJoay4RgAjDTkRM3bMnC89aQQ
Aryan dry cleaner,laundry,laundry|service|point_of_interest|establishment,,,"Basement, Tower-A, Sector 62, Gurugram, Haryana 122098, India",5,1,OPERATIONAL,https://maps.google.com/?cid=8508351484963915055&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ4-RyA5gjDTkRLwVxrZi8E3Y
Unlock Life,health,health|point_of_interest|establishment,093151 08838,http://www.unlocklife.in/,"Sector 62, Gurugram, Haryana 122098, India",5,30,OPERATIONAL,https://maps.google.com/?cid=15927575406290692436&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJeb7PMq8jDTkRVGk0sXEdCt0
Guru ji Furniture,manufacturer,manufacturer|service|point_of_interest|establishment,099107 27241,,"Heritage One Main Gate, Maidawas Rd, Sector 62, Gurugram, Haryana 122098, India",5,2,OPERATIONAL,https://maps.google.com/?cid=14630393762309296586&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJg-OGbVcjDTkRylGJlpyZCcs
Friend's Cafe,restaurant,restaurant|food|point_of_interest|establishment,,,"Golf Estate Road, Sector 62, Gurugram, Haryana 122098, India",5,6,OPERATIONAL,https://maps.google.com/?cid=16848826281397776437&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJO1P27DYjDTkRNfD66DsO0-k
Heritage One,apartment_building,apartment_building|apartment_complex|service|point_of_interest|establishment,0124 280 3000,,"Gate, Maidawas Rd, Sector 62, Gurugram, Haryana 122098, India",4.1,99,OPERATIONAL,https://maps.google.com/?cid=3940176128734002337&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJTWAeJxgiDTkRofypKVBRrjY
ExclusiveBanaras,womens_clothing_store,womens_clothing_store|clothing_store|store|point_of_interest|establishment,,,"Time Residency, Sector 63, Gurugram, Haryana 122098, India",5,1,CLOSED_TEMPORARILY,https://maps.google.com/?cid=1949074476063107020&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJDfLSX2UjDTkRzKeFyuiADBs
Tower B,apartment_building,apartment_building|service|point_of_interest|establishment,,,"TOWER-B, Time Residency, Sector 63, Gurugram, Haryana 122098, India",5,1,OPERATIONAL,https://maps.google.com/?cid=1844628814218356928&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJj1aaWQAjDTkRwGjvHSJwmRk
Infinity Global - Your Perfect Travel Partner,travel_agency,travel_agency|service|point_of_interest|establishment,098110 00167,,"102 First Floor Paras Trinity, TOWER-B, Sector 63, Gurugram, Haryana 122011, India",4.3,14,OPERATIONAL,https://maps.google.com/?cid=8858717584647823916&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJr1z-mrEjDTkRLKJwLrV88Ho
Brainwonders Career Counselling in Gurugram,service,consultant|health|service|point_of_interest|establishment,099877 66531,https://www.brainwonders.in/career-counselling-in-gurugram,"A303 , Time resisdency, sector 63 , near Paras Trinity Mall, Sector 62, Gurugram, Haryana 122098, India",4.5,4,OPERATIONAL,https://maps.google.com/?cid=13904482055067179388&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJh1ZtWMEjDTkRfJkSjsKk9sA
Meraak with Gargee - Therapist and Healer,medical_clinic,medical_clinic|health|service|point_of_interest|establishment,,http://www.meraak.in/,"Dhoot, Time Residency, Sector 63, Gurugram, Haryana 122098, India",5,9,OPERATIONAL,https://maps.google.com/?cid=912502944789108467&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJK3oNlk0jDTkR8xan-JfcqQw
Consortium Gifts,gift_shop,gift_shop|store|service|point_of_interest|establishment,096500 23803,https://www.consortiumgifts.com/Corporate-Gifts-in-gurgaon,"A-1801, Time Residency, Sector 63, Gurugram, Haryana 122098, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=17524872812920757596&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJN67vveojDTkRXN0K_PjaNPM
FIRST CHOICE PHARMACY,pharmacy,pharmacy|store|health|point_of_interest|establishment,099531 42647,,"Dhoot, Time Residency, Sector 63, Gurugram, Haryana 122098, India",4.9,30,OPERATIONAL,https://maps.google.com/?cid=9189095822143253248&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJaejyMPgjDTkRAOvf3fY5hn8
HDFC ERGO Insurance Agent: Bhopinder Aggarwal,insurance_agency,insurance_agency|health|service|point_of_interest|establishment,079 4746 1534,https://agent.hdfcergo.com/hdfc-ergo-insurance-agent-bhopinder-aggarwal-insurance-broker-sector-62-gurugram-464762/Home?utm_source=locator&utm_medium=googleplaces,"No B1903, Heritage One Tower-B, Basai Road, Sector 62, Gurugram, Haryana 122098, India",5,1,OPERATIONAL,https://maps.google.com/?cid=12669194449892862544&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ4XE9qXkjDTkRUOo2WDoF0q8
Nail’dit Studio by Beena,nail_salon,nail_salon|beauty_salon|service|point_of_interest|establishment,084339 53869,https://naildit.co.in/,"144, FF, Paras Trinity, Golf course extension, Sector 63, Gurugram, Haryana 122011, India",4.8,99,OPERATIONAL,https://maps.google.com/?cid=9876853945427425840&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJNatGxugjDTkRMPqdY1WiEYk
"Care & Cure for Kids, A Pediatric Wellness Clinic by Dr. Namrata",doctor,doctor|medical_clinic|health|point_of_interest|establishment,,,"1st floor, Shop #50, Miracle Mile, Sector 60, Gurugram, Haryana 122098, India",4.9,71,OPERATIONAL,https://maps.google.com/?cid=5599774355784756983&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJLUF00-gjDTkR927kkhtltk0
K&S Realty Service,service,service|point_of_interest|establishment,,,"GF-54, Adani Miracle Mile, Sector 60, Gurugram, Haryana 122098, India",5,8,OPERATIONAL,https://maps.google.com/?cid=11147989772719149307&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJB2PC8-kjDTkR-9CcOqKdtZo
Dhulai - Premium Laundry & Drycleaning - Sector 60,laundry,laundry|service|point_of_interest|establishment,,https://dhulai.in/,"Shop no.3 , Ground Floor, Miracle Mile, Sector 60, Gurugram, Haryana 122018, India",,,OPERATIONAL,https://maps.google.com/?cid=13403054518434196824&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJc9AXjHYjDTkRWO12dBI3Abo
ICICI BANK ATM,bank,bank|finance|point_of_interest|establishment,1800 1080,https://www.icicibank.com/,"ICICI Bank ATM, GF-88, Miracle Mile, Bra hma City, Block M, Sector 60, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=2877317869122410693&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJjy0tme4jDTkRxdjsdltJ7ic
Pathya,health,health|service|point_of_interest|establishment,,http://www.pathyahealth.com/,"Sector 60, Gurugram, Haryana 122102, India",,,OPERATIONAL,https://maps.google.com/?cid=5629559736742353766&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJywSHMN0jDTkRZpte_sA2IE4
Kotak Mahindra Bank ATM,atm,atm|finance|point_of_interest|establishment,1800 4100,https://www.kotak.bank.in/en/reach-us.html?utm_source=google&utm_medium=gmb,"51 - 53, Miracle Mile, Sector 60, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=10329882907914534184&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJuwC6DyojDTkRKP2fUcYdW48
Kotak Mahindra Bank,bank,bank|insurance_agency|finance|service|point_of_interest|establishment,1800 4100,https://www.kotak.bank.in/en/reach-us.html?utm_source=google&utm_medium=gmb,"51 - 53, Miracle Mile, Sector 60, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=7714510428249477786&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJES0DyBUjDTkRmlLbe1xyD2s
Mirage The Interior Studio,general_contractor,general_contractor|service|point_of_interest|establishment,098188 03137,,"4th floor, Miracle Mile, 401-404, Sector 60, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=6222677215411759692&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJdaTr6VEjDTkRTOqIUPVjW1Y
Aranyaka Estates Corporate Office,general_contractor,general_contractor|service|point_of_interest|establishment,098102 06115,https://aranyakaestates.com/,"Unit Nos 401 - 404, 4th floor, Adani Miracle Mile, Sector 60, Gurugram, Haryana 122098, India",5,5,OPERATIONAL,https://maps.google.com/?cid=6022796143156476398&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJeaPI4p0jDTkR7jlvmy5FlVM
Little Whitess Pediatric & General Dentistry,dental_clinic,dental_clinic|medical_clinic|health|point_of_interest|establishment,,https://www.drkhannasdentalclinic.com/best-kids-dentist-pediatric-dentistry-little-whites/,"Adani Miracle Mile, Sector 60, Gurugram, Haryana 122098, India",4.9,23,OPERATIONAL,https://maps.google.com/?cid=3526960916851573008&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJwQfJgkwjDTkREMGfaURI8jA
Voice of Words,consultant,consultant|service|point_of_interest|establishment,,,"FF-11, Adani Miracle Mile, Golf Course Extension Road, Sector 60, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=7978264130870124709&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJN-DuhwQjDTkRpSDB1PR8uG4
Miracle Mile,shopping_mall,shopping_mall|point_of_interest|establishment,,,"C32V+H6R, Sector 60, Gurugram, Haryana 122098, India",4.5,15,OPERATIONAL,https://maps.google.com/?cid=12079080089560374345&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ82ubEAAjDTkRSVy9_1eDoac
Adani Realty,corporate_office,corporate_office|point_of_interest|establishment,08071 500 129,https://www.adanirealty.com/,"First floor 38, GLOBAL APPAREL, A D, off Golf Course Extension Road, Sector 60, Gurugram, Haryana 122098, India",4.2,59,OPERATIONAL,https://maps.google.com/?cid=5568242036707887785&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ9-x-7SQiDTkRqQpfbaFeRk0
STAPES & BAUBLE PRIVATE LIMITED,electronics_store,home_goods_store|electronics_store|store|service|point_of_interest|establishment,098107 42364,https://www.stapesindia.com/,"SF 35, Miracle Mile, off Golf Course Extension Road, Pocket M, Sector 60, Gurugram, Haryana 122098, India",4.5,2,OPERATIONAL,https://maps.google.com/?cid=9288034446688708559&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJf5DuOGwjDTkRz-d4gB665YA
Adrita Menopause Wellness,doctor,doctor|consultant|medical_clinic|health|service|point_of_interest|establishment,095609 05470,https://www.adrita.life/,"Second Floor, Adrita Menopause Wellness, Miracle Mile, SF- 64, Sector 60, Gurugram, Haryana 122098, India",5,92,OPERATIONAL,https://maps.google.com/?cid=5726158667537706582&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJcdE6N4wjDTkRVu4bOvhmd08
Dr. Reetadyuti Mukhopadhyay,medical_clinic,medical_clinic|health|point_of_interest|establishment,098188 75814,https://rmukhopadhyay.com/,"2nd Floor, Miracle Mile, SF 64, Sector 60, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=13390012368735759670&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ-UpxPAcjDTkRNu2UWE7h0rk
"Glitz Salon, Sector 60, Miracle Mile Mall",beauty_salon,beauty_salon|hair_salon|hair_care|nail_salon|service|point_of_interest|establishment,073034 68816,https://glitzsalon.in/salons/sector-60-miracle-mile-mall-gurugram/,"Shop No, 64, Ground Floor, Miracle mile Mall, Sector 60, Gurugram, Haryana 122002, India",4.9,60,OPERATIONAL,https://maps.google.com/?cid=12455473154456854422&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJDSDBeysjDTkRlp_QkNe62qw
The Asset Gainer,finance,finance|service|point_of_interest|establishment,098919 56357,,"Shop No-48, 1st Floor, Adani Miracle Mile, Sector 60, Gurugram, Haryana 122096, India",5,1,OPERATIONAL,https://maps.google.com/?cid=7015346020362226322&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJb6nz5v0jDTkRkgokYAmEW2E
Axis Bank Branch,bank,bank|finance|point_of_interest|establishment,1860 500 5555,https://branch.axisbank.com/axis-bank-gurgaon-bank-branch-haryana-6102/Home,"Ground floor, Shop no 89, Miracle mile, Sector 63, Gurugram, Haryana 122098, India",4.8,12,OPERATIONAL,https://maps.google.com/?cid=9055628371701974163&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ1wqD6OgjDTkRk8Q-eQYOrH0
Dr. Ritu Singh consultant physiotherapist,medical_clinic,medical_clinic|health|point_of_interest|establishment,,,"Second floor, miracle mile, Sector 60, Gurugram, Haryana 122001, India",5,1,OPERATIONAL,https://maps.google.com/?cid=9052944805789356660&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJza_UmnojDTkRdNJKGFaFon0
