name,primary_type,all_types,phone,website,address,rating,reviews,status,maps_url,place_id
Sahnis' Residence,association_or_organization,service|association_or_organization|point_of_interest|establishment,,,"3132 Aradhya Homes, Sector 67A, Gurugram, Haryana 122101, India",1,1,OPERATIONAL,https://maps.google.com/?cid=4927634296277747827&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJDf9aWjwjDTkRc8iq5Eh5YkQ
"3136, Ansal Versalia",apartment_building,apartment_building|service|point_of_interest|establishment,,,"3136, Ansal Versalia, Sector67a, Gurugram, Haryana 122101, India",5,1,OPERATIONAL,https://maps.google.com/?cid=8863236468103173397&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJV7LS_lojDTkRFdWTuZuKAHs
Somesh home,housing_complex,housing_complex|service|point_of_interest|establishment,,,"1119, Ansal Esencia C Block Rd, Sector 67, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=14253069025029832559&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJt1f6eAAjDTkRb78GJMMSzcU
"3134, G Block, Ansal Versalia, Sector 67",apartment_building,apartment_building|service|point_of_interest|establishment,,,"3216, Ansal Esencia Society Rd, G Block, Sector 67, Gurugram, Haryana 122101, India",4,1,OPERATIONAL,https://maps.google.com/?cid=9406288481052100094&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJtTZSvhojDTkR_oX1b4nZiYI
"G-Block, Aradhya Homes, Ansal Versalia",apartment_building,apartment_building|service|point_of_interest|establishment,,,"Aradhya Homes, 3124, Sector 67A, Gurugram, Haryana 122101, India",5,1,OPERATIONAL,https://maps.google.com/?cid=17740036705636064144&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ-6Fd52kjDTkRkBvUnWRFMfY
LALWANI SADAN,association_or_organization,service|association_or_organization|point_of_interest|establishment,,,"Ansal Versalia, Sector 67, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=3444979253641261825&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ5XaObwAjDTkRAbPg_2AGzy8
Jain's Residence,apartment_building,apartment_building|service|point_of_interest|establishment,,,"3142, 3rd Floor, Block G, Ansal Versalia, Sector 67A, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=9483298558243019241&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJGe4mJ-EjDTkR6ZkMR8txm4M
Neermanu,apartment_building,apartment_building|service|point_of_interest|establishment,,,"Ansal Versalia, Sector 67A, Gurugram, Haryana 122101, India",4,1,OPERATIONAL,https://maps.google.com/?cid=16558983508947718559&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJd8nhcAAjDTkRn1FhpMRTzeU
Rajat and Prachi,condominium_complex,condominium_complex|point_of_interest|service|establishment,,,"4185, 4th Floor, H Block, Ansal Versalia, Sector 67A, Gurugram, Haryana 122101, India",4.6,11,OPERATIONAL,https://maps.google.com/?cid=9021578321694802942&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJaeQqZE4jDTkR_sP7aa8VM30
Rajans,housing_complex,housing_complex|point_of_interest|service|establishment,,,"Aradhya Homes, Ansal Versalia, 4184(2nd Floor, Sector 67A, Gurugram, Haryana 122101, India",5,1,OPERATIONAL,https://maps.google.com/?cid=954458288019745231&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJN6YS0jQjDTkRzylYisHqPg0
Saurabh & Divya,apartment_building,apartment_building|point_of_interest|service|establishment,,,"93J7+69M, Sector 67, Gurugram, Haryana 122101, India",5,1,OPERATIONAL,https://maps.google.com/?cid=10885842444229112412&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJA0ppVAAjDTkRXHIlAQdIEpc
Nirmal Integrated Consultancy (Team-NIC),consultant,consultant|point_of_interest|service|establishment,099908 38376,http://www.team-nic.com/,"Ansal Versalia, Sector 67, Gurugram, Haryana 122101, India",4.9,92,OPERATIONAL,https://maps.google.com/?cid=5020656367196007880&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJNUQ_dI78DDkRyG0Fil30rEU
Ansal versalia,apartment_building,apartment_building|point_of_interest|service|establishment,,,"Ansal Versalia, Sector 67, Gurugram, Haryana 122101, India",3,2,OPERATIONAL,https://maps.google.com/?cid=10358911828365186202&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJRxN7bgAjDTkRmpRMjWw_wo8
4160 Ansal Versalia,apartment_building,apartment_building|point_of_interest|service|establishment,,,"4160, Ansal Versalia, Sector 67, Gurugram, Haryana 122101, India",5,1,OPERATIONAL,https://maps.google.com/?cid=8294576162843426352&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJeTGcX-4jDTkRMH601BJBHHM
Amishi and shubham’s abode,apartment_building,apartment_building|point_of_interest|service|establishment,,,"Ansal Versalia, Sector 67, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=18213344209789584962&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJOTbfJqYjDTkRQgZtdA_Mwvw
Beni,apartment_building,apartment_building|point_of_interest|service|establishment,,,"4159, Ansal Versalia, Sector 67A, Sector 67, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=1863756283226397180&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJsYftW2ojDTkR_JmcCXdk3Rk
Ankit and Geetika Home,apartment_complex,apartment_complex|point_of_interest|service|establishment,,,"Ansal Versalia, Sector 67A, Gurugram, Haryana 122101, India",5,1,OPERATIONAL,https://maps.google.com/?cid=13486855637745329265&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJrXcqvAcjDTkRceTIAL_vKrs
3126 3rd floor G Block,apartment_building,apartment_building|point_of_interest|service|establishment,,,"Ansal Versalia, 4184, Sector 67A, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=6529736665332538274&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJi3jJ62kjDTkRolv9reZInlo
4186 - Dureja’s,apartment_building,apartment_building|point_of_interest|service|establishment,,,"Ansal Versalia, Sector 67A, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=8678419899678179723&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJqf3c2SwjDTkRi8H_I-vwb3g
Jatin & Nidhi home,apartment_building,apartment_building|point_of_interest|service|establishment,,,"4185, 3rd floor, Sector 67A, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=545448409071339360&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJh4bazZ0jDTkRYMf_KXDSkQc
"4182, Aradhya Homes Ansal Versalia",condominium_complex,condominium_complex|point_of_interest|service|establishment,,,"4182, Sector 67, Gurugram, Haryana 122101, India",3,1,CLOSED_TEMPORARILY,https://maps.google.com/?cid=15623495976167028954&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJN_q5XQAjDTkR2jguQdDO0dg
Shanti Niwas,apartment_building,apartment_building|point_of_interest|service|establishment,,,"4096, Sector 67, Gurugram, Haryana 122101, India",5,1,OPERATIONAL,https://maps.google.com/?cid=4409638408389797470&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJpUHDQQAjDTkRXib-58QuMj0
CA Varinder Jain,consultant,accounting|finance|consultant|point_of_interest|service|establishment,,,"4184-3F, H Block, Ansal Versalia, Sector 67A, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=15622369872777471475&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJJVYDdvsjDTkR82Wq4KDOzdg
"4136, Aradhya Homes",association_or_organization,point_of_interest|association_or_organization|establishment,072177 76112,,"93J7+38P, Sector 67A, Gurugram, Haryana 122101, India",5,3,OPERATIONAL,https://maps.google.com/?cid=2338135635058706074&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJb9u-ZgAjDTkRmkZb3Pi5ciA
Amara Floors,association_or_organization,point_of_interest|association_or_organization|service|establishment,,https://akvmrealty.com/property/amara-floors-sector-67A,"4096, Sector 67, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=7750943069983118578&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJZdmOGwAjDTkR8pSe6KfhkGs
7th Cloud,,point_of_interest|establishment,,,"4157, Ansal Versalia, Sector 67A, Gurugram, Haryana 122101, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=17354660287826342414&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJn4-3e0cjDTkRDrJ3NZUj2PA
Raahi Global,apartment_building,apartment_building|point_of_interest|service|establishment,,,"Ansal Versalia, H- 4181, Sector 67A, Gurugram, Haryana 122101, India",5,1,OPERATIONAL,https://maps.google.com/?cid=15072402123019607237&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJEwvqmP8jDTkRxVxttt_tK9E
Renu and Rakesh Sood’s Residence,housing_complex,housing_complex|point_of_interest|service|establishment,,,"H-4179, 3rd floor, Aradhya Homes, Sector-67a, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=11885636594526192708&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJF6mTam0jDTkRRAQeioJD8qQ
Athletic Field,athletic_field,athletic_field|sports_activity_location|point_of_interest|establishment,,,"Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=7849928556374414078&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJq6rqwVIiDTkR_lLkam6M8Gw
Chandna’s villa,housing_complex,housing_complex|service|point_of_interest|establishment,,,"67A, Sector 67A, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=15821786624840914672&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJx4o9bgAjDTkR8FarnRtHkts
Athletic Field,athletic_field,athletic_field|sports_activity_location|point_of_interest|establishment,,,"Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=7679963230338890945&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJAQCQxVIiDTkRwTxpKN61lGo
Super Kings Academy by Push Sports,sports_club,sports_club|association_or_organization|point_of_interest|establishment,095824 76727,https://pushsports.in/,"HS - 2, Plot no, Ansal Esencia C Block Rd, inside Delhi Public School, Sector 67A, Gurugram, Haryana 122101, India",5,6,OPERATIONAL,https://maps.google.com/?cid=16732928569838439126&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJv372EIgjDTkR1oo0IeFNN-g
Delhi Public School Gurugram Sector 67A,educational_institution,educational_institution|point_of_interest|establishment,092891 25601,https://dpsgurugram.com/,"Plot no, HS - 2, Sector 67A, Ansal Esencia C Block Rd, Gurugram, Haryana 122101, India",4.7,131,OPERATIONAL,https://maps.google.com/?cid=14868349289166654565&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJRVI-ZewjDTkRZcw1Eef8Vs4
Madhu’s Home,housing_complex,housing_complex|service|point_of_interest|establishment,,,"4123, H, Ansal Versalia, Sector 67, Gurugram, Haryana 122101, India",3,1,OPERATIONAL,https://maps.google.com/?cid=2296467988373870684&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJh0-iBAAjDTkRXJgU3Xex3h8
4119 Ansal Versalia,apartment_building,apartment_building|service|point_of_interest|establishment,,,"4119, H Block, Ansal Versalia, Badshahpur, Sector 67A, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=17222817873575240473&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJP7W7lHgjDTkRGWOzCZu9A-8
Coco Pet Hostel and Day care,pet_boarding_service,pet_boarding_service|pet_care|point_of_interest|establishment,,,"Pyramid Urban, Sector 67A, Gurugram, Haryana 122102, India",,,OPERATIONAL,https://maps.google.com/?cid=5852396883186753761&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ0fgKDrUjDTkR4SDzOvXjN1E
Rudra Enterprises(Earthing Solution Provider),service,service|point_of_interest|establishment,079820 43472,https://rudrainterprises.com/,"Street Number 14, Plot Number 33, Sector 67A, Gurugram, Haryana 122102, India",5,2,OPERATIONAL,https://maps.google.com/?cid=11449811417413029966&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ_fYnwQsjDTkRTpAdCNLm5Z4
Aradhya homes,apartment_building,apartment_building|service|point_of_interest|establishment,,,"4135, Aradhya homes, Sector 67A, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=1929231130251197845&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJfc2GXwAjDTkRlX0_0H0Bxho
Therapy with Preksha,medical_clinic,medical_clinic|health|point_of_interest|establishment,096503 80800,,"Sector 67A, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=5025427713305233676&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJFcT7Kt4jDTkRDEn2H-HnvUU
Essence2Expression,,point_of_interest|establishment,,,"3136, 4th Floor, Sector 67A, Gurugram, Haryana 122101, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=4752693501147719252&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJU1605D4jDTkRVKY39o719EE
thetafsir,association_or_organization,association_or_organization|point_of_interest|establishment,079861 22969,https://thetafsir.com/,"Sector 67A, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=632786292455254162&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJST3CJjQjDTkRkiiIxMcbyAg
Tiny Feets,pet_boarding_service,pet_boarding_service|pet_care|point_of_interest|establishment,096257 67922,https://www.petbacker.in/india/boarding/haryana/gurugram/tinyfeets-home-based-pet-hotel,"Pyramid urban 67a, Sector 67A, Gurugram, Haryana 122101, India",5,11,OPERATIONAL,https://maps.google.com/?cid=7867986122612178422&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJhbYVi1AjDTkR9n0AMLGzMG0
Shree Raghunath,medical_clinic,medical_clinic|health|point_of_interest|establishment,,,"Shop No.61, Ground floor, Pyramid Square, near ISKCON temple, Sector 67A, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=8991545432327733158&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJL5bwp5kjDTkRpj-uc-5iyHw
Mutreja's House,association_or_organization,service|association_or_organization|point_of_interest|establishment,,,"4138, Shree Vardhman Mantra Block-H, Aaradhya Homes, Sector 67A, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=7033894858775632231&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJT2zkIPsjDTkRZ5nEXBtqnWE
Zen&Viet sushi,restaurant,restaurant|food|point_of_interest|establishment,098101 79228,,"Sector 67A, Gurugram, Haryana 122001, India",4,4,OPERATIONAL,https://maps.google.com/?cid=6819463757145625355&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJH5BkezwjDTkRC9NQ8yeao14
4115 Ansal Versalia,apartment_complex,apartment_complex|service|point_of_interest|establishment,,,"Ansal Versalia, Sector 67, Gurugram, Haryana 122101, India",5,2,OPERATIONAL,https://maps.google.com/?cid=6545251581465776148&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJUzlFDQAjDTkRFNDUlqJn1Vo
TheEventSaga,gift_shop,gift_shop|store|point_of_interest|establishment,,,"Shop Number 18, Pyramid Square, Sector 67A, Gurugram, Haryana 122101, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=10913332082825598449&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJX3YZBIgjDTkR8ZWxQLXxc5c
THE STUDIO salon,barber_shop,barber_shop|hair_care|health|service|point_of_interest|establishment,099993 61772,,"Shop No.2, IREO The Corridors, Sector 67A, Gurugram, Haryana 122101, India",5,1,OPERATIONAL,https://maps.google.com/?cid=17528566140040453401&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJL8vDaiEjDTkRGR0Ntwj6QfM
Ellen Building Construction Company,consultant,consultant|point_of_interest|service|establishment,,,"222,Vipul Trade Centre, Sec. 48, Sohna Road, Dhumaspur, Gurugram, Haryana 122101, India",3.8,8,CLOSED_TEMPORARILY,https://maps.google.com/?cid=4180599206571748771&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJVVVVebvhDDkRoy39H9R4BDo
Narayan Niwas,association_or_organization,association_or_organization|point_of_interest|service|establishment,,,"93H9+QP, Dhumaspur, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=4361825920678024976&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ7eP_NQAjDTkRENcanpBRiDw
Raghav Residence Dhumaspur,association_or_organization,association_or_organization|point_of_interest|service|establishment,,,"93H9+QP, Dhumaspur, Gurugram, Haryana 122101, India",5,1,OPERATIONAL,https://maps.google.com/?cid=2278999640917847784&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJeSHrfAAjDTkR6K4mSBmioB8
Vishnu Fufaji House,association_or_organization,association_or_organization|point_of_interest|service|establishment,,,"93H9+QP, Dhumaspur, Gurugram, Haryana 122101, India",1,1,OPERATIONAL,https://maps.google.com/?cid=8715312308843426861&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ8ywzUAAjDTkRLbQzg14C83g
BK Enclave Dhumaspur,association_or_organization,association_or_organization|point_of_interest|service|establishment,,,"93H9+QP, Dhumaspur, Gurugram, Haryana 122101, India",4.5,2,OPERATIONAL,https://maps.google.com/?cid=503614231974479149&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJv5ubLQAjDTkRLYWryHky_QY
Anand Kutir,association_or_organization,association_or_organization|point_of_interest|service|establishment,,,"93HC+M8C, Dhumaspur, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=15908052498633561667&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ73tsUgAjDTkRQ5ZRiXbBxNw
WES building,apartment_building,apartment_building|point_of_interest|service|establishment,,,"Tower-A6, Cluster_gurgaon 17, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=15845122484016785564&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ6QLleAAjDTkRnChguvIu5ds
BTG Travels,book_store,book_store|store|point_of_interest|establishment,097959 66241,,"A2-803 Flat, IREO CORRIDORS TOWER - B1, Gurugram, Haryana 122101, India",,,OPERATIONAL,https://maps.google.com/?cid=5574921669998449196&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJIaevB3gjDTkRLJLivrgZXk0
